code_uic,cp,a2021,a2020,2019,a2018,a2017,a2016,a2015
87116103,77100,8727614,649234,9490751,9260830,9061287,8698195,8321142
87682005,77000,13114808,7704662,15787310,15706181,15647375,15301762,14897282
87756486,6500,1667908,1383130,2419659,2130190,2307566,2015602,1966341
87696187,58400,3720,3830,3183,3006,3581,4583,5750
87182816,68380,50116,45391,54194,62744,65992,65268,66614
87271528,77290,758499,1404440,2950501,3054942,3079825,3039545,2989451
87172155,8000,8285,5904,13533,12387,17574,13664,17313
87611889,82200,87547,63551,77068,66280,83915,83344,81273
87747592,38650,24324,16152,27898,23908,31707,29181,29440
87141143,54360,10240,8703,10788,9382,9930,12366,12404
87481465,85600,343495,270678,400794,392866,409704,397193,403421
87276618,60160,42796,25650,42097,32123,33684,32742,26930
87571406,37250,7251,7924,11899,9948,9619,11089,12330
87726448,42600,130081,105568,185662,170818,196299,170037,200826
87694620,71300,78743,66643,71447,53885,54713,50722,56742
87471078,35160,404333,364254,522453,452059,430572,402305,396801
87172056,8800,146772,128766,119657,130891,149631,155687,167681
87571273,37270,19529,14161,20874,19364,20668,21990,21804
87583674,16190,13875,9910,14114,10751,9864,8077,8848
87773002,34011,9286609,6699801,10148853,11307349,13758287,12906884,12719479
87683557,89470,8713,11047,16007,16274,21150,16139,17069
87765420,84310,22663,17394,29589,30776,34923,32980,31540
87411280,76970,54932,61279,89599,82013,83730,82711,94628
87696328,3000,689278,534566,838641,778706,857785,814508,867988
87473512,22200,975,1277,1525,867,552,748,244
87182733,68380,28499,29649,31410,28888,30407,31929,31602
87534339,68200,0,0,0,0,0,0,0
87611038,31600,956966,822253,920455,809327,1021781,1055250,1191508
87725705,71000,425184,301444,585061,539004,572743,531931,533700
87276667,95540,628515,488175,670612,675032,648598,643575,636775
87781104,11100,1962323,1306928,1548627,1531995,1872714,1885076,1799799
87684126,77140,1279368,772805,1507877,1532858,1565806,1563912,1561329
87141291,88300,57545,47657,73661,87866,93348,80656,80707
87317099,62152,13625,10591,11140,9837,11945,11256,10990
87559070,58000,68827,61090,45742,47715,52362,47888,44787
87756056,6008,7711360,6071635,11066418,9785058,10497727,9337434,9761445
87753582,13016,44390,27090,34070,29873,31446,29452,34892
87485300,79000,1345097,1006688,1541637,1458181,1569364,1587163,1543207
87113746,94130,3079817,2091668,4819859,4841770,4864227,4806191,4716682
87276758,95590,351212,207757,430630,421212,408289,403564,397988
87172213,8160,55944,45387,45483,45054,55084,61589,60999
87718411,25220,3500,3548,5509,4642,6307,5781,7068
87471540,35530,158526,141669,216068,167904,144860,138660,143357
87713156,89390,30584,22087,34707,27520,30273,29463,31124
87703975,30129,737579,506358,18919,0,0,0,0
87673319,40440,14529,11897,15794,8719,8701,6185,7220
87765107,84100,413124,272784,487935,473212,578352,516774,520170
87543009,45000,3606735,2589806,4271403,4295598,4601071,4258867,4446767
87295667,59360,220,270,792,523,141,226,231
87611343,9100,338022,222671,369000,334225,431905,427223,443092
87547000,75013,22814864,13602554,22423095,22535671,24037704,23872118,24119239
87113001,75010,35041906,27242868,52060520,49612908,48545125,45218475,44081786
87384008,75008,122002923,152624513,143120561,144101040,146609005,145029255,142887636
87672006,64000,1201786,776395,1046903,906347,1038108,950121,1007888
87581256,33250,65836,48177,86219,60960,56590,50884,59029
87586438,47140,9780,10037,17528,16672,17974,18351,19069
87745620,74550,57347,37640,52922,43735,56060,50523,57082
87645176,15290,504,207,121,57,163,413,411
87276469,95340,3586931,1989555,4112008,4071799,3932743,3707776,3487981
87393504,78350,67702,66070,184199,184879,187858,186152,183539
87574541,41100,1961,1136,1788,1513,2000,2721,2410
87271163,93380,9196051,4800915,9921222,10088539,9460414,8641481,8580947
87473538,22810,4720,3700,4433,4315,3960,5069,5149
87386573,78300,3851862,5232947,10787497,10810112,10895097,10764545,10598539
87718189,39800,97108,82738,95413,76978,86711,77485,80386
87725846,1310,6277,4945,7407,5416,6519,5775,6422
87615146,11250,853,642,882,130,324,1138,4264
87393041,75007,2746585,2258916,4130203,4258429,4384798,4438616,4469086
87141523,54550,31182,27541,35726,33019,32818,33702,36445
87743120,1160,25236,19543,26296,21678,26249,24673,24354
87141820,54700,1013029,882067,1284323,1213959,1199642,1157278,1209166
87394247,28190,28386,18168,19123,17267,15576,16746,17423
87473835,22260,5888,2636,3273,3350,4116,4709,4910
87481283,44210,149450,106737,148639,111603,103013,81644,40188
87478750,53410,28350,24133,51913,59807,65049,62147,61758
87586107,47130,46175,30883,40711,34778,41324,40541,49159
87575076,37000,31636,23238,34532,33146,38060,38778,36072
87781062,11210,104839,70509,83628,71159,87075,78634,74666
87696179,58150,6954,8191,10479,7249,7458,6802,10062
87582767,33210,8732,5641,5669,4025,5037,5280,7319
87343418,59121,1559,878,1246,904,1160,834,828
87576199,41200,7249,5040,5929,5893,6212,7031,6279
87672279,64270,48583,33039,43793,35064,42721,40671,44584
87476457,56170,118557,97462,138260,120582,121501,117819,119998
87473058,35290,17720,16478,15811,14362,10624,7876,9223
87615328,81800,197194,153077,190908,150524,180902,164759,169774
87595223,24430,4100,3803,5446,2851,3667,4646,6424
87171009,51100,3331646,2714054,4063956,3875673,4219214,3990938,4131938
87988709,93140,499768,1045054,485311,532143,580626,623148,666150
87734749,43130,39861,31151,49984,40933,28972,39124,40724
87734053,63140,950331,787609,1118235,966826,1051948,989170,1021017
87485144,17300,542985,377559,616460,500667,552219,490483,517418
87191734,57120,49059,41738,67381,60009,63890,62424,71512
87118158,10100,315991,251480,367649,328177,331570,330892,344066
87576025,41200,125534,96061,119781,95950,87617,85635,91970
87214320,67560,220196,184199,279309,258334,258569,248873,238821
87415885,78710,334211,200417,496083,447201,410431,367325,326923
87583203,16600,0,480,956,3501,5251,5148,6692
87583849,16700,67510,53148,73937,70610,85212,89498,96835
87746149,74150,617544,502974,772728,689770,760787,697916,686768
87784835,66800,3157,2307,1934,1514,1487,1368,1847
87295709,59177,35654,34475,53761,53732,57580,59068,67083
87574640,41310,4529,3049,5559,4642,5487,3809,3228
87723734,1390,226864,184403,322924,288219,312523,298633,296470
87286195,59350,15188,10102,15321,14598,17021,16714,17216
87594622,19130,2954,1828,1401,923,858,344,333
87773465,34130,4513,2966,3044,2523,2753,3160,2971
87741306,73130,55781,49465,69710,67349,77317,70572,73613
87756866,6430,2073,3695,5949,4602,7356,7654,7171
87592097,87400,2592,2656,3829,2356,1816,1779,2601
87175000,52100,190952,147647,248050,225777,266318,270061,284724
87673269,40230,8253,6453,5511,7146,9751,9055,7126
87393520,27320,0,0,0,44,2,60,476
87382804,78100,0,0,159479,152536,145087,136209,127130
87592287,87380,11172,9856,12422,13497,13004,13592,14775
87174441,51400,0,3,414,230,345,391,857
87611657,31790,241198,193752,193321,168739,194141,186020,198013
87683227,89330,27876,21843,29000,26061,28506,24853,25646
87715417,39150,17898,14777,15068,12442,17453,16952,16064
87718197,39230,3319,2787,2811,4255,4490,5279,4154
87694364,71510,12289,11019,10019,5537,5232,5359,7003
87144477,88650,707,1435,4653,10002,12313,11314,11573
87485490,79400,188603,150545,221933,215028,252306,246284,252440
87396283,72470,2419,2026,9515,10393,16072,16082,16442
87753681,13310,106399,76304,113591,104349,115045,113424,111500
87337980,95310,991280,1028954,1996206,1979019,1838982,1715495,1593032
87394148,28130,187392,155321,218311,214577,222460,229690,226140
87571240,37700,3647916,2652070,4637645,4321292,4621459,4441879,4446995
87746313,74800,82851,64995,75269,67226,68870,57520,47984
87478768,53410,29585,23633,55467,63282,61035,53593,48323
87761494,7130,522,1051,1797,3080,1864,1609,1681
87761106,26140,310611,248632,357184,339771,370028,359236,354871
87743740,1230,12716,9492,13428,12328,13544,10630,13167
87447714,14380,2,7,48,76,75,78,341
87584722,33450,85894,69344,97161,69468,51529,43913,46826
87761130,26240,291376,249083,360379,322051,354429,348241,355464
87747352,38120,59432,42409,72567,51709,58208,49892,54489
87584102,33330,61842,43398,82269,89643,80917,58029,52982
87726190,42000,120902,82197,161673,140420,157021,152453,174954
87726174,42000,41645,29378,52487,44812,60756,55800,71280
87586479,47180,1045,668,657,884,2055,2498,3612
87545210,91700,2657248,1757976,4014188,4057666,4118094,4093512,4054279
87751842,13014,33772,17900,28648,24839,52239,53579,57591
87575050,37800,145489,96969,150390,145440,136834,135665,145733
87481226,44680,179986,150288,234933,220171,212705,209342,286259
87286401,59211,32753,29459,48428,46742,50672,49028,50164
87381186,95640,38184,10628,20305,25450,32353,39950,39355
87595827,24200,47918,32237,33045,47917,52745,49368,54155
87215459,67260,163061,151454,122093,133155,155645,162468,163180
87193631,57115,137,191,523,1654,2799,3149,2848
87484329,49170,23907,29797,49522,49260,54847,56299,56626
87611368,9700,149508,119234,170973,160435,213828,193475,195790
87545236,91600,5037439,3789578,8218456,8091982,7998447,7756128,7477288
87342253,62690,22947,29700,29712,29081,35026,38536,36355
87396317,72160,3926,4197,5483,7644,9495,8089,5511
87172254,8200,326893,260553,352088,331568,380575,388028,409997
87683003,89100,1201842,973381,1437451,1373396,1483784,1449974,1505422
87171645,51400,17497,11372,7067,5180,5836,6022,6499
87751800,13240,23863,17072,28753,31234,40680,43562,43008
87784702,66360,340,151,142,38,80,48,117
87763722,5700,7988,5138,11608,13227,18488,17619,17529
87271445,93270,4185252,4159740,8776328,8896630,8956744,8886322,8781293
87743336,1250,13088,15407,18630,14966,14491,14828,12713
87751438,13109,128512,107806,187767,187361,199261,191514,195468
87581371,33780,53384,39215,50903,39300,36686,30531,32954
87684217,77460,597864,375480,691753,674162,684942,656972,643835
87164780,93200,4425669,3879984,9511865,9616737,9890614,9915895,9893704
87182691,68850,51329,50329,68825,68939,68285,64665,67839
87342295,59189,401,260,209,366,895,707,597
87212191,67200,66201,48454,75283,55108,57421,63798,61980
87286203,59270,41989,39005,49897,47075,49485,45932,47677
87381269,60590,2746,522,1048,4700,6693,6792,7675
87756882,6430,9070,11920,22922,18199,26052,26822,24345
87487009,79100,21994,16233,25252,35762,49652,50323,52019
87215699,67290,53190,39193,63356,65095,60852,58729,54594
87486894,49660,22724,11924,12669,6395,9837,10326,7652
87611004,31500,15766431,11717063,15218730,13403438,15860611,14675879,15400484
87381236,60590,39794,17945,33359,36802,48719,55435,57753
87343400,59125,9354,8527,10673,11113,9167,9882,9793
87184242,90000,12744,14019,22181,18155,20775,21491,16508
87696203,58400,3255,4133,4260,4389,5034,5006,4861
87761759,38210,397347,304716,497708,399489,436698,381201,376947
87594556,19500,728,297,324,504,587,425,400
87784884,66760,106,126,48,44,82,37,51
87113712,94120,22148961,17692029,17693555,17739617,17900299,17683219,17396627
87171611,51360,15746,12758,12017,13331,15922,13592,13162
87773432,34130,13920,8348,8308,6890,10230,11567,10254
87276535,95430,891151,499320,1035712,976799,942389,924968,907771
87447284,50700,206131,162252,269870,247123,278429,269482,285872
87696351,3150,73017,58073,96115,81562,94465,82671,83620
87576231,36210,4174,4499,3934,4331,3523,2660,2181
87594606,19240,1714,1394,2217,1814,2338,2141,1797
87276626,95150,540145,231976,636093,640196,618343,614590,607360
87726208,42340,59643,54825,91984,78751,96103,99916,113417
87212118,67550,122508,99568,154976,136273,127293,145948,147652
87574558,41100,86749,79003,96700,64882,61995,61126,68399
87471029,35770,7695,6368,6696,7889,6678,9349,9368
87722264,69390,71960,50592,85053,69916,81078,70150,75963
87386656,78480,2116733,1192386,2651189,2666461,2684922,2656414,2613809
87393157,78000,3310046,2886249,7015859,7520468,8009738,8367046,8748796
87296608,2800,2823,1745,2249,2810,4263,6093,6698
87271437,93420,5453237,3831144,7736030,7925679,8132589,8195679,8215190
87746735,74310,996,536,1226,910,1057,992,847
87276568,95270,245338,109940,284407,279178,270098,267292,264164
87773531,34110,38784,20507,15609,13338,16084,17870,15990
87681619,91100,157742,82639,204775,213167,222934,229174,234474
87272021,95570,86132,28284,94805,85903,89237,80512,72448
87595892,24550,732,1895,3251,2586,3084,3318,3683
87576884,41200,23779,21318,27715,21068,23003,24318,25589
87721332,69400,2044474,1657155,2561376,2316728,2472672,2379310,2366582
87756304,6270,324260,222593,381658,304407,323854,268009,258298
87271510,77270,3280952,2035390,4668437,4567191,4475328,4306598,4124084
87313593,60134,5743,5033,8094,8746,10206,9072,9084
87713339,21130,1791,1079,976,1361,6991,6220,6141
87342576,62580,14653,10616,19849,16330,15830,17949,18525
87741108,73310,10125,8868,10396,6363,6661,8798,8829
87448159,14500,57098,50430,80187,71071,77151,75950,74891
87747204,38730,22014,17414,24338,16990,15848,15897,16332
87741504,1510,45377,29627,44111,54918,65692,58225,63403
87471508,35500,794216,679726,955940,869050,865019,825705,816081
87144279,88800,56699,42037,53800,53873,59880,68356,66226
87396077,72170,29875,24763,48894,49243,43335,39023,43879
87286229,59118,127,21,919,976,1093,745,1292
87281436,62910,86007,82999,113082,96927,101732,95636,95658
87214676,67130,106996,99110,111064,114349,125466,129315,141105
87193656,57137,3101,5284,6744,7293,9824,13676,15023
87682112,91330,3059573,2173871,4525768,4349907,4207385,3990066,3764066
87710731,25480,5038,3854,6069,5684,6386,6236,7012
87444547,61150,178,285,528,202,641,825,919
87597153,36270,4941,1996,4960,4776,6297,5731,5382
87276147,95310,64775,33122,82821,87088,74693,70353,68305
87413328,76430,49644,42897,63166,51343,53959,55746,62116
87694141,71190,91060,76286,76539,67299,72528,71592,81646
87745679,74500,209395,145024,214137,191801,231165,217264,234717
87681361,91000,587153,416528,914295,952220,996434,1020954,1045105
87313759,60220,51811,32396,42685,40228,43760,41096,39720
87781278,34300,701450,492975,677860,735372,871364,825820,828146
87741421,73610,3658,2921,4754,2535,3117,3912,4071
87586693,47190,106764,89616,109094,92690,96909,90187,92826
87185629,70320,5715,8639,7348,4429,5594,5942,6932
87722744,69340,37923,32702,37840,37031,35720,27939,21972
87313072,80300,520314,429083,584840,553049,582065,562780,559527
87444711,61000,388714,291213,500276,462758,510863,491412,543251
87594234,19240,17797,15856,23411,18504,16670,14697,16854
87592311,87240,28521,25184,27893,25961,30597,31750,34127
87574343,37400,661181,475329,737138,695319,700521,642113,647856
87171744,2190,14165,13302,14722,15470,15485,12624,11071
87381491,78570,516688,205140,445551,499012,563440,623470,583871
87543090,91670,130031,75617,183224,175547,170954,162250,153525
87485102,17690,10878,7140,11349,9187,16213,15996,14955
87295055,59186,18522,14384,20768,20097,20943,20983,22276
87757567,83530,8814,5313,6677,3680,3503,3867,4098
87757674,6600,2144725,1573648,2805606,2419641,2552547,2244945,2317469
87718155,39600,66112,52302,52202,44352,50131,42298,50090
87683680,89270,3008,2568,2752,2091,2408,1962,2249
87192401,57130,113965,92577,135661,128422,141740,152213,172301
87381137,92600,15175351,8693940,16996318,16317005,15666171,15431212,13008898
87763250,5140,2895,3410,8513,9306,11474,9597,10131
87611764,32270,10844,7529,10418,7586,9714,7969,8221
87345447,59265,23090,25519,50636,44209,47944,49293,52267
87396572,72800,13479,8620,13396,13647,15823,19307,18342
87172122,8320,9456,9818,10424,9357,9767,9191,9739
87597823,23200,687,516,4438,4171,6342,7732,7745
87611749,32000,243249,189485,282088,239984,299012,271358,290912
87415158,76720,230223,199471,268491,246409,235795,233186,247195
87271411,93600,6752350,12900964,24479374,24831698,24926269,24327097,23726233
87611384,31190,376961,323167,429473,396139,495450,492933,513079
87276543,95430,94246,59979,137596,124831,127133,123968,121177
87295725,59440,2318,2791,7084,6868,5569,4698,6201
87295733,59440,150465,139440,213490,191697,207153,200795,226339
87765008,84000,2583819,1598922,2877450,2698161,3219374,2927401,2886282
87318964,84000,3550229,2447746,4653366,4188494,4431710,4360005,4392702
87342584,62210,47150,45458,84499,78849,83024,77329,79387
87576439,18520,39421,28256,35132,27513,28903,26383,26562
87571638,37190,76788,66667,84578,72388,71656,70146,70977
87764571,30200,0,0,0,0,0,0,0
87773457,34670,357118,208568,235889,195389,218228,183172,159532
87286872,59780,35458,33237,57067,54454,53118,44687,37822
87182840,68490,5363,4662,7285,8034,9423,10091,10914
87171348,2220,2487,4467,5856,8488,8864,10238,10352
87473165,22810,2760,2286,1711,1700,2129,2125,3489
87641068,3330,5018,3307,6618,6547,6744,8580,6510
87476408,56550,2349,1375,1586,1127,450,1078,1187
87281105,59380,159085,157197,253447,223631,227120,213092,223800
87696336,3340,13665,9102,13912,11071,11083,10237,8474
87342402,62660,10410,7478,16102,12855,13702,12758,14810
87723544,1700,177969,138395,215456,200026,204099,187612,183705
87342097,62118,47484,37582,61097,57790,64218,59082,60233
87673400,64200,787878,539919,714274,620280,626256,524310,527980
87673699,64780,3382,2001,2497,1739,1600,1621,957
87345140,62420,176102,173372,291949,276449,277286,254399,266380
87193821,57230,22009,15583,26270,20640,19610,18895,23357
87141135,54360,270275,222109,314225,307683,330346,348991,369727
87317248,62770,882,77,8,5,535,1407,1916
87694612,71450,22555,21322,13853,7317,6130,5586,7439
87574004,41000,1540517,1168307,1884896,1832376,1970757,1874320,1918919
87172049,8120,73125,66622,65702,64059,68922,68443,73728
87296269,2110,150650,136809,177618,193577,213904,209885,202770
87381079,92270,4906735,1956992,5459393,5453024,5474708,5106507,5307858
87645184,15600,78,13,61,58,82,120,174
87682518,77310,89893,68921,129195,129907,132082,131326,130124
87182709,68540,290775,255288,373210,324461,326234,321937,323479
87545731,28800,41599,28093,42944,35211,37827,36828,43229
87726414,42160,40429,36464,66667,57138,59067,55706,64674
87276444,60820,34587,24170,41161,44209,46272,43084,42347
87276717,60540,295802,262211,371797,348573,382303,373462,359394
87481200,44830,35343,24669,33921,26796,25179,19696,17241
87345389,59111,17881,25002,37029,34644,36656,33428,32641
87543181,75016,1151507,723394,3130349,3290898,3484634,3615337,3728741
87545178,91850,953033,626559,1476220,1463257,1470879,1442819,1408495
87281279,59630,18171,17061,20921,14818,15587,14627,10384
87741793,73700,255739,307769,461416,430832,432412,434087,419412
87743005,1000,1816363,1517618,2213109,2078542,2267600,2160018,2230804
87712265,21490,12569,10228,8764,10112,8340,8375,9460
87415364,27800,18951,10420,13096,9516,10354,8257,8258
87734269,43100,79521,61464,95704,77937,93356,82274,87560
87212134,67170,486002,423151,619310,563815,565974,522294,492583
87381624,78980,247376,127358,324134,339493,361155,375428,387979
87387092,27730,104512,82538,134779,129216,166352,163568,159566
87342105,62160,132656,124119,227299,218631,247573,245573,255861
87718122,25320,6242,6415,5284,4466,8714,11428,11908
87781609,34600,23592,16035,13726,15337,17095,16859,17230
87594747,46110,9,10,5,20,7,7,70
87781005,34500,1490913,1039108,1411274,1517639,1802366,1717923,1572243
87444000,14000,3051389,2369188,3837395,3429729,3859991,3713894,3938070
87317263,62100,1153956,946969,1248299,1118979,1227921,1249149,1343647
87473546,22160,36048,29476,27278,23917,24032,21166,22912
87783340,12560,479,531,763,770,915,487,846
87345413,59169,19417,18436,46429,42550,45486,40890,44067
87447144,50570,0,0,0,1403,1948,1404,1697
87611061,31390,272274,239915,302718,264763,344989,330630,356478
87447243,50500,168035,139679,239495,220327,245945,228536,241097
87615625,81400,87641,62788,84973,76308,96438,89990,100213
87765735,84000,288951,204661,392321,391332,445232,322107,186567
87751776,13260,336710,256099,367728,320576,339869,297811,283616
87611897,82100,90966,61749,76508,68087,82548,84572,86276
87581538,33700,55654,45141,85075,65841,70714,47933,55445
87613356,82300,144476,97095,113577,101945,128295,124508,130994
87491217,33620,53449,40871,55349,44820,39048,31594,30154
87682161,77240,1220134,826308,2087642,2141123,2215556,2243095,2259694
87481390,85300,189818,148351,224422,187171,197601,177029,136259
87725002,71100,1481873,1300348,1636309,1548072,1708684,1621767,1765939
87746784,74400,141980,125916,188349,168310,178591,179657,190371
87741231,73390,29576,22831,25795,27915,32484,28457,26523
87276519,95660,311096,158430,342276,353481,344530,320066,296487
87682450,77430,415355,237145,518423,505753,497079,478155,457828
87185348,70290,52818,52119,52227,44324,46864,43374,43545
87141085,54250,17742,12645,14994,11239,9340,13210,18940
87481051,44000,34645,27555,45506,35066,30325,28301,26504
87276113,60500,2339364,1882284,2977509,2697096,2892729,2778811,2690574
87734343,48600,1153,611,707,500,500,464,311
87722561,38670,179937,141759,203390,164988,167164,150786,161627
87712679,21170,9623,10429,9833,9327,15049,13434,14777
87382333,92370,1666108,849953,2409913,2355862,2314358,2233621,1907117
87175117,52170,2911,1822,1416,1571,1193,1393,2683
87276311,60710,23974,20332,28748,25476,27867,24603,29656
87741116,73310,19144,16002,23568,20149,20739,15265,15915
87571687,37500,154340,134815,173825,148029,157353,150134,156720
87545285,94600,8997300,6390626,13240339,13621599,14029876,14178267,14267343
87574301,41150,818,475,751,4616,8329,10939,13082
87595165,24460,2114,1671,1871,1317,1091,895,1163
87491506,16120,31666,36591,56387,48544,51176,48921,47548
87473140,22170,12364,9087,11356,10169,11001,10492,8646
87571836,37130,123458,81152,113762,106829,98350,92624,92784
87313551,60660,90708,69824,96422,87462,98692,100360,106980
87296178,2000,733,997,408,48,120,436,769
87696807,58500,21382,17143,27041,21852,24943,23797,25616
87381129,92110,9184506,4471252,11275885,10863687,10745166,10573894,8018296
87481440,44190,897484,761509,1167645,1047319,1054163,1000605,965360
87393272,78310,358287,226641,466909,498229,527712,546690,565792
87713321,21110,35154,28857,28509,26571,25943,29001,27526
87182014,68000,3580781,2884133,4719957,4439263,4368384,4032868,4029491
87611467,31770,259320,227709,299622,308601,388358,368906,388807
87641415,3600,116570,116028,161158,169606,186845,191139,212736
87276691,60200,2358783,1868909,2847360,2705066,2891990,2847384,2895161
87387159,27190,46483,60470,110233,120154,130200,122007,126615
87192666,54800,115685,90014,138483,132436,146746,151190,169549
87381459,78700,2519207,2651640,5226077,5328451,5463185,5490546,5483634
87144287,88140,24991,18447,25390,26665,30915,37162,43759
87681007,91100,9146952,5418465,9842549,9324546,8829062,8205885,7600151
87696617,58800,4451,3962,6542,4865,5091,4664,4394
87571430,37320,136373,97280,121611,126519,136835,146549,152487
87171769,2840,9545,7023,5811,7267,7048,7064,7102
87281402,59210,7865,9656,26533,12240,7773,7710,7642
87571448,37310,2941,3814,3709,6041,8599,13772,15474
87342063,62121,1272,703,102,94,396,816,1126
87192211,57530,20659,16959,22931,20933,25377,27098,30617
87447110,50200,206698,146471,217728,203605,242218,236418,264339
87313544,60660,2135,1531,2906,4447,3834,3935,2273
87286716,59170,3049,3694,7775,6510,6880,6973,10385
87756338,6800,237032,171568,276822,216465,224018,185346,179327
87271874,2880,399,376,1011,596,327,183,457
87296152,2870,3363,2223,2684,1993,1738,3029,4094
87481457,85610,21738,14969,12805,11178,11186,8527,5988
87582742,33720,351003,271582,381636,321075,291943,265254,246131
87271536,77230,808825,323608,992824,1027727,1002882,939476,876390
87718312,25410,35449,30667,24692,21128,25444,28129,26559
87184440,90100,19250,17348,25996,1250,0,0,0
87172064,8800,28179,22128,24336,20934,24211,25000,28099
87141648,54930,586,1373,1911,2234,1745,1284,2125
87215665,67430,132604,103728,124653,130296,137092,126159,130026
87611681,82170,126036,105242,115104,97502,130481,124336,121288
87575191,86130,24292,23302,25212,25892,26942,26808,27494
87444414,14390,20250,14684,27525,20593,26720,24560,26357
87276436,95330,2377492,1238904,2620960,2694723,2673396,2710479,2734396
87540179,91410,633544,226155,416770,374439,343508,307640,273548
87756775,6340,23847,23792,46557,35806,37112,34709,28312
87316075,80730,5055,6308,8475,9338,10017,12829,13322
87697342,93120,977745,220312,464595,474457,240459,0,0
87281469,59173,11304,12028,28572,27692,24707,24212,26163
87214106,67600,15009,11859,17186,15104,13195,14582,15433
87763466,5200,90116,75453,137493,123786,151585,159271,176895
87214528,67960,286373,232547,468577,429828,435123,431006,433791
87276584,95120,857109,426707,1036432,1022305,959969,939831,914634
87784843,66800,299,697,515,306,342,327,285
87281113,59470,118724,113884,149397,128847,124575,112448,106747
87342527,62580,1072,2352,3655,2718,1824,1852,2630
87193359,57380,182010,145376,242978,223630,238995,221647,226840
87317503,80210,864,1392,6453,9990,15591,15714,19122
87447649,50320,4068,2163,4046,8596,12712,12051,15101
87784819,66120,58068,40745,47484,44814,52883,52547,45205
87491159,17500,0,0,89,93,82,61,80
87393405,78330,2142184,1461947,3165988,2800672,2498898,2181172,1894635
87486316,85480,1363,1890,2420,2123,1590,2389,3164
87417444,51100,80161,70769,73054,53799,46450,42094,45306
87715136,25560,214938,167160,260220,193651,215199,209326,208036
87296293,2230,20237,14289,22961,19992,23812,22091,17913
87757518,83700,1,30,7,32,51,95,4175
87342212,62690,1808,3906,4836,6540,7935,7961,7262
87171371,2130,77,309,1578,2558,4762,8619,12074
87413542,76400,169762,134569,202546,170405,167634,104841,119024
87172874,8170,4478,4484,3555,4150,5477,7131,7440
87694638,71230,12780,10972,7575,3822,2353,2092,2607
87732404,3800,68148,56161,91313,81266,92707,87973,92353
87763003,5000,250699,194806,365426,368393,446455,431105,446858
87691436,58600,7,45,9,6,18,58,65
87491225,33240,46806,39013,41321,31528,31982,25723,24319
87582403,33610,386067,303105,459191,402913,392020,361374,377864
87214254,67140,27928,22647,26369,24238,25665,24846,25690
87476309,56530,8391,5461,8441,5997,6297,8476,7922
87594325,46600,154,39,116,436,859,1228,1534
87618082,82400,0,0,0,0,565,1760,1896
87747477,38570,284655,254941,399451,337837,347844,328314,348637
87473801,22200,2918,1651,865,2325,1077,382,1608
87681353,91000,603514,141132,302375,336778,376379,412191,450127
87116012,77220,662867,436595,881676,904863,930677,938758,943338
87722298,69520,91360,70641,92875,71224,71350,61896,60721
87276592,95120,1480690,767868,1720304,1747157,1739184,1713626,1680959
87276360,95410,1315983,537702,1583612,1612611,1621062,1599215,1569486
87741611,73460,13546,10781,17257,13601,14508,14268,14943
87471151,35580,146070,139479,212295,173265,164047,158923,158923
87116269,77580,100298,52298,88140,84271,81222,76508,71847
87673459,64210,30445,20561,27590,18887,21347,18830,18061
87775213,30450,23565,19329,25944,26077,28878,30160,26947
87191114,57300,1090267,872958,1289074,1267737,1341267,1381611,1442705
87213058,67500,2059810,1645963,2168445,2057877,2078626,1966985,1993420
87673640,64480,3840,1462,223,7,28,15,13
87590331,44000,80210,68259,116440,97512,92615,94348,88181
87192724,54800,182,286,1580,1705,1279,652,1601
87281899,75009,29676067,10027494,47687285,47907489,48184682,47606238,46771387
87313692,60112,4076,2344,2949,5298,7492,6313,5587
87295063,2500,129465,86861,128238,125967,141705,141885,161369
87191692,54310,22922,16708,30182,25483,31140,32861,28983
87144220,88500,354,761,1058,928,695,1496,1537
87144089,88150,15286,12451,14274,9033,8477,11250,11153
87381574,78440,308847,139822,211354,208966,208585,204045,201878
87673665,64250,0,10,255,135,75,39,21
87491472,16200,23390,22155,39286,34251,42313,43861,43809
87747535,38560,12009,9411,17869,12850,15895,16778,29168
87575217,86130,15822,16113,26591,24999,29059,28974,27393
87491142,17500,117921,78908,144671,124214,129275,121991,129809
87757666,6160,609298,452532,811048,674569,728265,599898,640609
87474213,29480,31808,35965,47127,36793,38626,39221,38793
87212324,67840,82257,69558,96880,95551,94006,91727,96973
87191346,57920,2902,2221,4238,3893,3961,4842,6435
87444638,61300,167247,126355,190645,170570,175092,172966,160450
87763557,5120,44366,37463,56723,50373,60723,63943,66449
87751529,6340,23030,15559,31204,23898,23129,17609,14802
87184572,25250,96931,86730,106385,87144,89119,83533,92421
87476275,56170,1585,992,2014,315,563,1762,2352
87481267,44760,32545,24445,30187,23817,22179,15663,8984
87471094,35360,8994,8610,12887,11065,14145,15866,17421
87486308,85310,191,557,3890,4720,3762,3177,4219
87751784,13600,502932,384649,562210,525572,564514,506115,487786
87694737,71800,30211,22176,26913,24523,21946,25456,29159
87271304,93120,10752022,7295836,14517022,14288840,14019873,13519983,13002415
87481689,44600,4428,2737,3399,1643,1996,2802,3800
87681452,91590,330418,188972,393534,420283,451160,474134,496233
87491274,33440,24690,16470,15736,14632,15121,16509,16367
87396036,72380,11597,10322,25208,30191,32061,32008,30243
87691394,58400,2697,2403,1283,413,114,114,505
